"Visit name";"Form name";"Form number";"Field number";"Exported field type";"Original field type";"Variable name";"Field label";"Optiongroup name";"Field required";"Field min";"Field max";"Field units";"Field info";"Calculation/summary template";"Field hidden";"Dependency parent name";"Field dependency operator";"Field dependency value"
5.1;Powell;56;1.20;radio;radio;V4_Powell_Powell14;Hoesten;Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.21;radio;radio;V4_Powell_Powell15;"Reutelende ademhaling";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.22;radio;radio;V4_Powell_Powell16;Kortademigheid;Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.23;radio;radio;V4_Powell_Powell17;"Luidruchtige ademhaling";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.24;radio;radio;V4_Powell_Powell18;"Versnelde ademhaling";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.26;radio;radio;V4_Powell_Powell19;"Piepen / zagen";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.27;radio;radio;V4_Powell_Powell20;Hoesten;Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.28;radio;radio;V4_Powell_Powell21;"Reutelende ademhaling";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.29;radio;radio;V4_Powell_Powell22;Kortademigheid;Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.30;radio;radio;V4_Powell_Powell23;Snurken;Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.32;radio;radio;V4_Powell_Powell24;"Hebben de eetlust van mijn kind beïnvloed";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.33;radio;radio;V4_Powell_Powell25;"Zorgden voor een verstoorde nachtrust van kind";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.34;radio;radio;V4_Powell_Powell26;"Zorgden voor verminderde activiteit van mijn kind";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.35;radio;radio;V4_Powell_Powell27;"Zorgden ervoor dat mijn kind ongebruikelijk moe was";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.37;radio;radio;V4_Powell_Powell28;"Hebben mijn activiteiten beïnvloed";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.38;radio;radio;V4_Powell_Powell29;"Hebben gezorgd voor aanpassingen in het gezinsleven";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.39;radio;radio;V4_Powell_Powell30;"Hebben gezorgd voor een verstoorde nachtrust van de familie";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;Powell;56;1.40;radio;radio;V4_Powell_Powell31;"Hebben de familie verontrust";Powell;1;;;;;;0;"Wordt de Powell vragenlijst bij deze visite afgenomen";==;1
5.1;"Microbiome faeces";57;1;datetime;datetime;V4_Stool_StCollDatT;"Datum en tijdstip ontlastingafname";;1;;;;;;0;;;
5.1;"Microbiome faeces";57;2;string;string;V4_Stool_BiobankCode;"Codering Biobank";;1;;;;;;0;;;
5.1;"Microbiome faeces";57;3;radio;radio;V4_Stool_StoolPerf;"Is er bij het verzamelen van het monster van het protocol afgeweken";NeeJa;1;;;;;;0;;;
5.1;"Microbiome faeces";57;3.1;radio;radio;V4_Stool_StoolPerfNo;"Wat is niet volgens protocol verlopen";StoolPerfNo;1;;;;;;0;"Is er bij het verzamelen van het monster van het protocol afgeweken";==;1
5.1;"Microbiome faeces";57;3.1.1;string;string;V4_Stool_StoolPerfNoSpec;"Indien anders, specificeer";;1;;;;;;0;"Wat is niet volgens protocol verlopen";==;98
5.1;"Microbiome faeces";57;4;radio;radio;V4_Stool_BristolType;"Welke type ontlasting op de Bristol Schaal komt het meest overeen met de ontlasting die uw kind nu heeft?";BristolType;1;;;;"(zie de bijgevoegde Bristol Schaal)";;0;;;
5.1;"Microbiome faeces";57;5;textarea;textarea;V4_Stool_Com;"Opmerkingen over de ontlastingafname";;0;;;;;;0;;;
5.1;"Microbiome faeces";57;6;radio;radio;V4_Stool_ABX3m;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";NeeJa;1;;;;;;0;;;
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Amoxicilline;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Amoxicilline/clavulaanzuur (Augmentin®, Forcid®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Azitromycine (Zithromax®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Cefaclor (Ceclor®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Cefalexine (Keforal®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Ceftibuten (Cedax®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Cefuroximaxetil (Zinnat®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Ciprofloxacine (Ciproxin®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Claritromycine (Klacid®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Clindamycine (Dalacin®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Cotrimoxazol (Bactrimel®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Doxycycline (Doxy®, Efracea®, Vibramycin®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Erytromycine (Erythrocine®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Feneticilline (Broxil®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Fenoxymethylpenicilline;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Flucloxacilline (Floxapen®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Fosfomycine (Monuril®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Fusidinezuur (Fucidin tabletten®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Levofloxacine (Tavanic®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Metronidazol (Flagyl®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Minocycline;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Moxifloxacine (Avelox®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Nitrofurantoïne (Furabid®, Furadantine®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Norfloxacine;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Pipemidinezuur (Pipram®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Rifampicine (Rifadin®)";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Tetracycline;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Trimethoprim;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;"V4_Stool_ABX3mSpec#Kan ik me niet meer herinneren/weet ik niet";"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2;checkbox;checkbox;V4_Stool_ABX3mSpec#Anders;"Met welke antibioticumkuur is uw kind behandeld?";ABX3mSpec;1;;;;"(meerdere antwoorden mogelijk indien u meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.2.1;string;string;V4_Stool_ABX3mOth;"Anders, namelijk";;1;;;;;;0;"Met welke antibioticumkuur is uw kind behandeld?";==;98
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;V4_Stool_ABX3mReas#Koorts;"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;"V4_Stool_ABX3mReas#Luchtweginfectie (bv. keel- of longontsteking)";"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;"V4_Stool_ABX3mReas#Blaas- of nierbekkenontsteking";"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;V4_Stool_ABX3mReas#Darminfectie;"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;V4_Stool_ABX3mReas#Huidinfectie;"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3;checkbox;checkbox;"V4_Stool_ABX3mReas#Andere reden(en)";"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";ABX3mReas;1;;;;"(meerdere antwoorden mogelijk indien uw kind meerdere antibiotica heeft gebruikt de afgelopen drie maanden)";;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;6.3.1;string;string;V4_Stool_ABX3mReasOth;"Andere reden(en), namelijk";;1;;;;;;0;"Waarvoor gebruikt(e) uw kind deze antibioticumkuur?";==;98
5.1;"Microbiome faeces";57;6.4;radio;radio;V4_Stool_ABXLastUse;"Wanneer heeft uw kind voor het laatst antibiotica gebruikt?";ABXLastUse;1;;;;;;0;"Heeft u kind de afgelopen drie maanden een antibioticumkuur gehad (geen oogdruppels of zalf)?";==;1
5.1;"Microbiome faeces";57;7;radio;radio;V4_Stool_GIInfect1m;"Heeft uw kind in de afgelopen maand een maag-darminfectie (buikgriep) gehad?";NeeJa;1;;;;;;0;;;
5.1;"Microbiome faeces";57;7.1;radio;radio;V4_Stool_GIInfect1mFever;"Ging dit gepaard met koorts?";NeeJa;1;;;;;;0;"Heeft uw kind in de afgelopen maand een maag-darminfectie (buikgriep) gehad?";==;1
5.1;"Microbiome nasopharyngeal swab";58;1;radio;radio;V4_MSN_Succeed;"Did the procedure succeed";YesNo;1;;;;;;0;;;
5.1;"Microbiome nasopharyngeal swab";58;1.1;datetime;datetime;V4_MNS_NSDatT;"Date and time nasopharyngeal swab";;1;;;;;;0;"Did the procedure succeed";==;1
5.1;"Microbiome nasopharyngeal swab";58;1.2;radio;radio;V4_MNS_NSAmtColl;"Amount of swabs succesfully collected";NSAmtColl;1;;;;;;0;"Did the procedure succeed";==;1
5.1;"Microbiome nasopharyngeal swab";58;1.3;string;string;V4_MNS_BiobankCode;"Code Biobank";;1;;;;;;0;"Did the procedure succeed";==;1
5.1;"Microbiome nasopharyngeal swab";58;1.4;radio;radio;V4_MNS_ColdPrevM;"Did participant have a cold/runny nose previous month";YesNoUnk;1;;;;;;0;"Did the procedure succeed";==;1
5.1;"Microbiome nasopharyngeal swab";58;2;textarea;textarea;V4_MNS_Remarks;Remarks;;0;;;;;;0;;;
"End visit";"Visit & Anthropometry";59;1;date;date;V5_Visit_Dat;"Date of visit";;1;;;;;;0;;;
"End visit";"Visit & Anthropometry";59;2;calculation;calculation;V5_Visit_Age;"Age at visit";;0;;;;;"var dob = moment('{V1_Demo_DOB}', 'DD-MM-YYYY');var visitdate = moment('{V5_Visit_Dat}', 'DD-MM-YYYY');var plus1d = visitdate.add(1, 'days');var age = moment.duration(plus1d.diff(dob));var years = age.years();var months = age.months();years + "" years "" + months + "" months"";";0;;;
"End visit";"Visit & Anthropometry";59;3;numeric;numeric;V5_Visit_Height;Height;;1;;;cm;;;0;;;
"End visit";"Visit & Anthropometry";59;4;numeric;numeric;V5_Visit_Weight;Weight;;1;;;kg;;;0;;;
"End visit";"Visit & Anthropometry";59;5;numeric;numeric;V5_Visit_WfH;Weight-for-height;;1;;;SD;;;0;;;
"End visit";"Visit & Anthropometry";59;6;calculation;calculation;V5_Visit_BMI;BMI;;0;;;kg/m2;;{V5_Visit_Weight}/(({V5_Visit_Height}/100)*({V5_Visit_Height}/100));0;;;
"End visit";"Visit & Anthropometry";59;7;radio;radio;V5_appointment;"Which of the following is applicable for this participant?";appointments;1;;;;;;0;"Study group";==;2
"End visit";Medication;60;1;radio;radio;V5_Med_App;"Parents used mobile application for medication record";YesNoNA;1;;;;;;0;;;
"End visit";Medication;60;1.1;radio;radio;V5_Med_MedUse;"Has the child taken medication since the previous visit";YesNoNA;1;;;;;;0;"Parents used mobile application for medication record";==;0
"End visit";"Study-related adverse effects";61;1;radio;radio;V5_FU_AEOccur;"Did an Adverse Event occur";YesNoNA;1;;;;;;0;;;
"End visit";"Study-related adverse effects";61;2;radio;radio;V5_FU_SAEOccur;"Did a Serious Adverse Event occur";YesNoNA;1;;;;;;0;;;
"End visit";"Test preparations";62;1;radio;radio;V5_Tprep_StopCortico1m;"Did the patient stop all inhaled corticosteroid medication 1 month prior to the baseline visite";YesNoNA;1;;;;;;0;;;
"End visit";"Test preparations";62;1.1;radio;radio;V5_Tprep_StopCortico1mSpec;"If no, specify reason";StopCortico1mSpec;1;;;;;;0;"Did the patient stop all inhaled corticosteroid medication 1 month prior to the baseline visite";==;0
"End visit";"Test preparations";62;2;radio;radio;V5_TPrep_InhMedUsed;"Inhalation medication used < 3 hours before test";YesNoNA;1;;;;;;0;;;
"End visit";"Test preparations";62;3;radio;radio;V5_TPrep_FoodUsed;"Food/beverage used <1 hour before test";YesNoNA;1;;;;;;0;;;
"End visit";"Test preparations";62;4;radio;radio;V5_TPrep_Exercise;"Excercise <1 hour before test";YesNoNA;1;;;;;;0;;;
